title;stars;name;text
Istiqlal Mosque;5;Wahid Hasim;
Istiqlal Mosque;5;arman bpp;
Istiqlal Mosque;5;try yuwana;
Istiqlal Mosque;5;Wiwin Pratiwi;
Istiqlal Mosque;5;ayu ayu;
Istiqlal Mosque;5;ابو معاذ مجلي;مسجد جميل و كبير
Istiqlal Mosque;5;Cao Cao Akatsuki;The 3rd largest Masjid in the world. You can contact the Tourist information center for a free tour with a guide inside. Take about 30 mins per round.
Istiqlal Mosque;5;Ahmad Daffa;
Istiqlal Mosque;5;Putri Ayu S. Sos;"Nyaman, disini, dingin, sejuk.
Kalau teman² maaf, belum ada uang untuk beli mukena, bisa minta disini ke petugasnya dikasih lho.
Teman²  juga bisa sumbangkan mukena dan Alquran disini.
Semoga menjadi amal jariyah.
Kalau parkir mobil didalam ya teman² dan pastikan minta karcis yg resmi, karna di luar ada parkir liar di getok mahal. Dan harus sabar klu cari parkiran, secara kan memang ini masjid tujuan banyak orang, jadi ramai.
Tempat wudhu dan toilet sangat dekat dan bau nga sedap. Pesing, tisu jatuh² jorok. Pas sy kesana ga lihat ada petugas yg bersihkan. Bau pesing banget"
Istiqlal Mosque;5;Kamilin Alin;
Istiqlal Mosque;5;Aliffia Humaira;
Istiqlal Mosque;4;ikura;"5번게이트로 들어가면 투어리스트 무료 투어있다
사람이 어느정도 모이면 출발한다
내부는 아주 크고 사람들이 기도하고 쉬고 있다
간단히 구경하기 좋다"
Istiqlal Mosque;5;faris alghifari;SDN PULAU HARIMAU
Istiqlal Mosque;5;Dery Agus setiawan;
Istiqlal Mosque;5;Iis Putri Astuti;
Istiqlal Mosque;5;Meri Ariska;Mesjidnya megah, besar, dan bersih. Parkir bisa pake kartu brizzi. Jangan lupa difoto dimana letak kendaraannya biar gak lupa karna tempat parkirnya luas.
Istiqlal Mosque;5;Ismanto bae;
Istiqlal Mosque;5;dimas adytia;
Istiqlal Mosque;5;samsul rizal amarullah;
Istiqlal Mosque;5;Abu Khaalish;
Istiqlal Mosque;5;ali wijaya;Nyaman di hati
Istiqlal Mosque;4;Dedy DJ;
Istiqlal Mosque;5;SA Record;
Istiqlal Mosque;5;hadi sadsilo;Masjid agung teragung di Indonesia
Istiqlal Mosque;5;Heri Realita kreasindo;Wis top pokonya masjidnya
Istiqlal Mosque;5;sahila syaif;
Istiqlal Mosque;5;sohib kreatif;
Istiqlal Mosque;5;Gadizzz Pratiwi;
Istiqlal Mosque;5;Kang Herdi;Setiap ada kegitan di area monas, Shalat nya ya pasti disini, terskhir berkunjung jauh lebih bersih rapi dari sebelumnya..
Istiqlal Mosque;5;Anang Budiarso;
Istiqlal Mosque;5;Darey;
Istiqlal Mosque;5;Myesha Putri;Bagus masjid nya baru kemarin kesna nengokin ema dari kampung ada acara ke masjid istiqlal tapi kecewa tas emak aku hilang di ambil pas whudu miris si asliny pergi ke tmpat suci tp liat brng orng di ambil pdhal bukan hak ny🤦‍♀️
Istiqlal Mosque;5;Iyang Suherlan;
Istiqlal Mosque;5;Ide edi;
Istiqlal Mosque;5;fadli;Suatu kebanggaan tersendiri untuk bisa beribadah di masjid terbesar di Indonesia, luas dan megah
Istiqlal Mosque;3;thiara pusphitasari;Kalau ingin berkunjung menikmati arsitektur dan sebagainya saran saya datang jauh sebelum waktu sholat atau setelah waktu sholat. Karena kalau berbarengan dengan waktu tersebut akan sangat ramai. Masjidnya bagus, luas juga tempat parkirnya. Kurangnya cuma di tepat wudhu dan kamar mandi kotor sekali 😭 bau pesing
Istiqlal Mosque;5;Rathman;
Istiqlal Mosque;5;joko Anggoro;
Istiqlal Mosque;5;Sevti Andriyani;Masjid besar dan kerennn❣️
Istiqlal Mosque;5;hutomo prakoso;Masjid terbesar se Asia tenggara. Nyana untuk ibfah
Istiqlal Mosque;5;FARHAN SAVERO;
Istiqlal Mosque;4;puji Astuti;Penitipan sendalnya jauh, satpam kurang ramah dalam menginformasikan masa ada yg kemesjid sendalnya taro depan dia ga info org itu tiba2 saat ku ga jadi masuk dia negur suruh angkat sendal itu dan pegang jgn taro situ. Heyy aneh bu satpam. Klo satpam laki2 sendal di depan masjid ditendang2. Bisa ga sih info aja ke orgnya sendalnya dititip jgn anarkis itu masjid
Istiqlal Mosque;5;ryo;
Istiqlal Mosque;5;Ahmad Rifai;
Istiqlal Mosque;5;isak Zira;
Istiqlal Mosque;5;Rakhmat Kurniawan;
Istiqlal Mosque;5;Rahayu Yuliana;
Istiqlal Mosque;5;Miftakhul Falakh;
Istiqlal Mosque;5;affandi abidin;Masjid terbesar di Indonesia dan terbesar se-Asia tenggara. Tempatnya nyaman untuk sholat, tempat wudhunya juga besar dan luas, kamar mandinya juga banyak dan cukup bersih. Terdapat tempat makan di sekitar masjid. Parkiran mobil juga cukup luas baik di atas maupun di basement masjid. Kalo lagi dijakarta Harus datang ke Masjid ini.
Istiqlal Mosque;4;Ucok Betawi;
Istiqlal Mosque;5;Didik Kusnaini;
Istiqlal Mosque;5;Flarin Swandi;Masjidnya adem dan ruangnya terbuka, banyak angin segar keluar masuk.
Istiqlal Mosque;5;Akbar Maulana Mubarak;
Istiqlal Mosque;5;yuliati nurdin;
Istiqlal Mosque;4;Jun Yu;
Istiqlal Mosque;3;Indo Kreasi Teknik;"Mungkin perlu diperbaiki bagaimana caranya kebersihan masjid tetap terjaga, terutama bagian dalam tempat sholat, karena banyak sampah dan kotoran bekas makanan.
Pemisahan antara jamaah pria dan wanita juga harus lebih ditegaskan lagi."
Istiqlal Mosque;5;Kabila Handcraft;
Istiqlal Mosque;5;Rizky Mulyo Hermanto;
Istiqlal Mosque;5;H.Muhammad Ali;
Istiqlal Mosque;4;Noor Ida;overall sy bangga sm Istiqlal, tp masukan soal toilet khuusnya yg sy alami utk toilet cewe HARUS DI RENOVASI / upgrade.. toiletnya pada rusak sering bgt dkasi plang kuning. uda lah jmlh dikit mana sering ga bs dpakai krn bermasalah. yg ga bermasalahvjg uda jadul, semprotannya air ngakir2 sdiri bikin basah kl mo dsemprotin. Tolong bantuan pengelola utk bs d renov demi icon Bangsa ini.. makasih
Istiqlal Mosque;5;FF Audio;Pelayanan mbak dan pak satpamnya bagus banget
Istiqlal Mosque;5;Herooe Kenchit Sesuka Hati;
Istiqlal Mosque;5;Sahda Purnama;
Istiqlal Mosque;5;Rizki Wijaya;Tempat Ibadah yang Sangat Oke & Sangat Nyaman .. 👍
Istiqlal Mosque;2;Ayke Nr;Keterbatasan kamar mandi
Istiqlal Mosque;5;Opietherry Opiet;
Istiqlal Mosque;5;Rizwan Aryadi;
Istiqlal Mosque;5;Irma Sari;"Selalu keren...
Tp jk event besar toilet nya kotor krn pengunjung yg rada² ... Bs jg krn t4 sampah yg kecil & petugas tdk stand by
Ini kejadian nya sering di toilet dkt t4 wudhu yg masuk nya dr pintu Al Quddus"
Istiqlal Mosque;5;Dimas Kurniawan Prasetya;"Masjid Istiqlal Jakarta – Masjid Terbesar di Asia Tenggara, Simbol Kebanggaan Umat Islam

Masjid Istiqlal Jakarta adalah masjid terbesar di Asia Tenggara dan menjadi salah satu ikon religi di Indonesia. Terletak di pusat ibu kota, tepat di seberang Gereja Katedral, masjid ini mencerminkan semangat toleransi dan keberagaman. Dengan arsitektur megah dan sejarah yang kuat, Masjid Istiqlal menjadi destinasi wajib bagi wisatawan, jamaah, dan pencari ketenangan spiritual.

Keindahan Arsitektur dan Interior yang Megah

Saat memasuki Masjid Istiqlal, pengunjung akan disambut oleh desain arsitektur modern dengan sentuhan islami yang menawan. Kubah raksasa berdiameter 45 meter, menara setinggi 96,66 meter, serta pilar-pilar besar yang menjulang, menciptakan suasana yang luar biasa megah. Kaligrafi yang menghiasi dinding dan langit-langit masjid menambah kesan spiritual yang mendalam.

Suasana Ibadah yang Khusyuk dan Penuh Kedamaian

Masjid ini menjadi pusat ibadah dan kegiatan keislaman, terutama saat shalat berjamaah, bulan Ramadan, Idul Fitri, dan Idul Adha. Akustik dalam masjid dirancang sedemikian rupa sehingga suara adzan dan bacaan Al-Qur’an menggema dengan merdu di seluruh ruangan, memberikan pengalaman spiritual yang menenangkan.

Fasilitas Lengkap dan Nyaman untuk Jamaah dan Wisatawan

Masjid Istiqlal tidak hanya menjadi tempat ibadah tetapi juga pusat pendidikan dan kegiatan sosial. Beberapa fasilitas yang tersedia di antaranya:
✔️ Perpustakaan dengan koleksi buku keislaman yang kaya.
✔️ Aula serbaguna untuk kajian dan acara keagamaan.
✔️ Area wudhu dan toilet yang bersih serta terawat.
✔️ Tempat parkir luas yang memudahkan jamaah dan wisatawan.
✔️ Pemandu wisata gratis bagi pengunjung yang ingin mengetahui lebih dalam sejarah masjid.

Akses Mudah di Pusat Kota Jakarta

Masjid Istiqlal berada di lokasi strategis dan mudah dijangkau dengan berbagai moda transportasi, baik kendaraan pribadi, TransJakarta, MRT, maupun KRL Commuter Line. Kedekatannya dengan Monas dan tempat wisata lainnya menjadikannya destinasi yang sempurna untuk dikunjungi dalam satu perjalanan.

Kesimpulan: Destinasi Wajib di Jakarta

Bagi siapa pun yang berada di Jakarta, baik untuk beribadah, wisata religi, atau sekadar menikmati keindahan arsitektur, Masjid Istiqlal adalah tempat yang wajib dikunjungi. Kebersihan yang terjaga, fasilitas yang lengkap, serta suasana yang penuh ketenangan menjadikannya tempat yang ideal untuk mendekatkan diri kepada Allah."
Istiqlal Mosque;5;YOGA SETYAWAN;"Lari Kembali Kepada Alloh
Sudah Sholatkah Anda"
Istiqlal Mosque;5;Retno Ar Rasyid;
Istiqlal Mosque;5;Gareum Hilpiger;
Istiqlal Mosque;5;Toto Indrayanto;
Istiqlal Mosque;5;dedy febrianto;
Istiqlal Mosque;5;Fajar Aji;
Istiqlal Mosque;5;putra kausar;
Istiqlal Mosque;5;elyas setiyono;
Istiqlal Mosque;5;Waqas Ahmad;
Istiqlal Mosque;5;iwan gunawan;Tempat ibadah terbesar di jakarta dan   hawa  udara yg sejuk serta Tenang
Istiqlal Mosque;5;Ketut Purnama dewi;baik
Istiqlal Mosque;5;hendikaaw16;
Istiqlal Mosque;5;Slamet Darmuji;1st Greatest Masjid In Indonesia
Istiqlal Mosque;5;syafeih amha;
Istiqlal Mosque;5;ifast museamild;Subhanallah masjidnya begitu indah besar nyaman
Istiqlal Mosque;5;Rio Alfandes;
Istiqlal Mosque;5;Muhammad Furqan;
Istiqlal Mosque;5;ridho ryanto;Masjid iconic kebanggaan negeri
Istiqlal Mosque;5;M Mirza Mushoffa;
Istiqlal Mosque;5;Arie At Alice Bloomington;Allah akbar subahanallah
Istiqlal Mosque;5;Chrisyanto Wibisono;
Istiqlal Mosque;5;Kurniati Aman;
Istiqlal Mosque;5;Oke Wibowo;
Istiqlal Mosque;5;Rozi Dewantari;
Istiqlal Mosque;5;Ari Rianda;
Istiqlal Mosque;5;Muhamad Aldi;Masjid yang begitu megah, dan menjadi icon nasional. fasilitas lengkap, mulai dari tempat penitipan sandal/sepatu, tempat wudhu memadai, toilet bersih, dan strategis, mudah diakses dengan kendaraan umum
Istiqlal Mosque;4;sulhaj bahari;
Istiqlal Mosque;5;Neil Zheng;"非常典雅的清真寺，外觀很低調，內部很壯觀，來到雅加達必遊景點。清真寺一直都是開放的狀態，當地人可以隨時入內。但觀光客要參觀必須配合清真寺的時段安排，登記後由導遊引導入內。

觀光導覽集合處在入口左側的Tourist center，請把握時間。參觀是完全免費的，導遊大部分時間也只是在管理觀光客不要亂跑，觀光客只能乖乖按照路線走完。

參訪清真寺有基本的服裝儀容限制，如果不符規定Tourist center也有提供免費的遮裙，入內參觀必須脫鞋，為了自己方便請著有袖的上衣、長褲和襪子。"
Istiqlal Mosque;5;armanu sukamso;Masjid yg Besar
Istiqlal Mosque;5;Roni Tri Saputra;Jika di Jkt selalu menyempatkan diri untuk Sholat Jum'at disana....
Istiqlal Mosque;5;Hanny HF;
Istiqlal Mosque;5;Fiqya Arsy L;
Istiqlal Mosque;5;Tonny Noorisman;
Istiqlal Mosque;5;street coffee blitar;
Istiqlal Mosque;5;Edi Ibnu Tufail;
Istiqlal Mosque;5;Arjuna Bakery;Hebat
Istiqlal Mosque;5;Sukmo;
Istiqlal Mosque;5;Tiara Motor Jaya;Alhamdulillah sudah sekian lama pengen ke masjid istiqlal akhirnya kesampeian,, walalu hanya sebentar tetep besyukur bisa sholat Uhur berjamaah,, semoga banyak yg pengen kesana juga aamiin
Istiqlal Mosque;5;Bayu Handaka;Masjid yang megah
Istiqlal Mosque;5;Sigit Anggoro;
Istiqlal Mosque;5;Balghiza Ranee;
Istiqlal Mosque;5;Norliyana Ngadiman;Nampak visitor datang paksa beli plastik . Sebabnya nak masok sana selipa kene bawak kot dalam plastik kalau tak hilang rasenya..tak sempat masok dapat bergambar saje.. parking kat ulat parking mahal betul..
Istiqlal Mosque;5;Fransisca Kuswantini;
Istiqlal Mosque;5;bekicot anggora;Bagus
Istiqlal Mosque;5;pipit mufidah;
Istiqlal Mosque;5;Harti Murah;
Istiqlal Mosque;5;Yuwono Yuwono;Masjid yg bagus semuanya 👍👍👍👍👍
Istiqlal Mosque;5;Dedy Setiawan;Masjid yang sangat bagus
Istiqlal Mosque;5;Mikel Metropolitan;👼😶‍🌫️Ga sama seperti masjid yg lain
Istiqlal Mosque;5;Zeeni Miftah;Megah , istimewa'
Istiqlal Mosque;5;surrrd;masjid yang recommended abis kalo lagi di jakarta, punya banyak nilai yang bisa di ulik
Istiqlal Mosque;5;Nadzifa Qathrunnada;
Istiqlal Mosque;5;Galih Putra;
Istiqlal Mosque;5;Kaigo Yorisoi Jogja;
Istiqlal Mosque;5;Isman Nurdjati;
Istiqlal Mosque;5;Puji Astuti;
Istiqlal Mosque;4;Desti Rahmadhani;Masjidnya sangat besar, tempat parkiranya pun sangat luas. Di dalam masjid cukup bersih dan sejuk. Ada foodcourt di halaman masjid, isinya warung makanan berat (kalau cari jajajan cukup jalan, ada di depan Katedral) dan toko oleh² yg cukup murah (seperti kaos 50k dapat 3 pcs). Hanya yg menjadi kekurangan toiletnya kurang terjaga kebersihannya dan bingung kalau tidak membawa kantong kresek utk wadah alas kaki karena alas kaki disuruh dibawa masuk ke dalam masjid
Istiqlal Mosque;5;منصور الكعبي;
Istiqlal Mosque;5;Nana Raudah;Pintu toilet wanita banyak yg gak bisa dikunci
Istiqlal Mosque;5;iza Imanda;
Istiqlal Mosque;5;Muhammad Rakheen Andika Pratama;
Istiqlal Mosque;5;Warga Masyarakat;
Istiqlal Mosque;5;Suhardin Djalal;Tempat ibadah yang bersih, nyaman, dan luas.
Istiqlal Mosque;1;Atarashi Alrizky;"Saat berkunjung, saya ingin melakukan salat isya berjamaah di Istiqlal. Namun ternyata setelah adzan dikumandangkan, ada yang memberikan kajian, yang saya kira adalah kajian singkat seperti kultum.

Tidak ada info apapun tentang kajian tersebut. Setelah 15 menit berlalu, saya lihat beberapa jemaah mulai gerah karena kajian terlalu lama, dan memilih untuk membuat salat berjamaah sendiri.

Ternyata, salat isya dimulai 40 menit terhitung sejak adzan dikumandangkan, tanpa info apapun ke jemaah terkait hal ini.

Lucunya, topik pembahasannya adalah tentang toleransi.

Mungkin mereka lupa, bahwa mungkin ada orang tua yang tidak bisa menahan pipisnya. Mungkin ada orang yang sedang mempunyai hajat harus segera pulang. Mungkin ada orang yang sedang menahan lapar karena baru pulang kerja dan ingin makan setelah salat. Dan lainnya.

Rasanya jadi seperti masjid di kampung, yang suka menunda salat isya karena kajian menggunakan toa luar. Yang mungkin mereka lupa, bahwa mungkin ada seorang ibu yang ingin menidurkan bayinya yang sudah masuk waktunya tidur di sekitar mereka.

nganu :(

Kalo untuk faktor keduniawian seperti kebersihan, tata tertib, kerapian, dan segala macamnya sih. To be expected sudah pasti bagus ya. Bintang 5 lah untuk urusan ini. TOP!"
Istiqlal Mosque;3;Wahyu Endrian;
Istiqlal Mosque;5;Amar Riyada Darunillah;"Salah satu Masjid Tertua dan Termegah di Indonesia... Wajib kalian kunjungi sekali seumur hidup... Fasilitasnya terawat dengan cukup baik...
.
Kapasitas Masjid ini mencapai 200rb jama'ah. Dan dibangun sebagai hadiah untuk kemerdekaan Indonesia."
Istiqlal Mosque;5;BANG RENZ;Bagus dan megah
Istiqlal Mosque;5;Chivas;
Istiqlal Mosque;5;Putri Septi Kurniasari;
Istiqlal Mosque;5;zakaria faraji;
Istiqlal Mosque;5;Maulana Alif;
Istiqlal Mosque;5;Jihan Hardiyanti;enak buat istirahat
Istiqlal Mosque;5;Irwan Galeri;Suasana nyaman dan menyenangkan baik untuk beribadah maupun sekedar belanja oleh2 dan kuliner
Istiqlal Mosque;5;Edy Wiyanto;Bersih dan lengkap sarana ibadah, kuliner dan belanja oleh2
Istiqlal Mosque;4;Khoirun Nisa;
Istiqlal Mosque;5;lia sofiani;
Istiqlal Mosque;5;Rindy Mauludhia;
Istiqlal Mosque;5;Bagus Rasidin;"Masjid Istiqlal adalah simbol kebanggaan dan toleransi di Indonesia, serta menjadi salah satu ikon arsitektur Islam yang megah di Asia Tenggara, Masjid terbesar ke 6 di Dunia dengan kapasitas yang mampu menampung lebih dari 200.000 jamaah.

Selain tempat ibadah, Masjid Istiqlal juga menjadi pusat pendidikan dan kegiatan sosial keagamaan. Banyak kajian, ceramah, serta program sosial yang digelar di sini, bahkan ada IGF (Istiqlal Global Fund), keren kan menjadikannya lebih dari sekadar tempat salat, tetapi juga pusat pembelajaran dan kebersamaan umat.

Setelah renovasi besar-besaran yang selesai pada tahun 2021, masjid jadi semakin modern, bersih, dan ramah bagi semua kalangan, Masyaallah..."
Istiqlal Mosque;4;Eva Nirwana;"Tempat solatnya nyaman, bersih..
Sayang wcnya ditempat wanita banyak yang rusak"
Istiqlal Mosque;5;Fatimah Asmir;
Istiqlal Mosque;5;Hanter Esa;
Istiqlal Mosque;5;dafa Ramadan;
Istiqlal Mosque;5;santy virgantyani;
Istiqlal Mosque;5;Robby Firli Dwihanto;
Istiqlal Mosque;5;katya kiu;
Istiqlal Mosque;5;Iqbal Mulyana;
Istiqlal Mosque;5;Rifaldi Aswin;
Istiqlal Mosque;5;Rarawnnn;Nyaman sekali beristirahat disini.
Istiqlal Mosque;5;Indra Gunawan;Masjid terbaik yang pernah saya datangi
Istiqlal Mosque;5;affan fauzi;
Istiqlal Mosque;5;rio kurniawan;
Istiqlal Mosque;5;topan surya pratama;
Istiqlal Mosque;5;ahmad Suhaimi;
Istiqlal Mosque;5;Layar Lebar;
Istiqlal Mosque;3;Aliya;
Istiqlal Mosque;5;Becky Le;Close at 4pm
Istiqlal Mosque;5;Yanto Nurzaman;
Istiqlal Mosque;5;Idrus Mudeng;
Istiqlal Mosque;5;Rizora Ahmad;
Istiqlal Mosque;4;Ningrat;"Masih sama seperti dulu... bagus.
Namun tingkat kebersihan mungkin perlu di tambahkan terlebih di sektor tempat wudhu dan kamar kecil."
Istiqlal Mosque;5;Jean Mario;
Istiqlal Mosque;5;Suratman 01;
Istiqlal Mosque;5;Dera Noviani;Masjid Istiqlal terbaik. Nyaman, luas. Pokoknya tidak bisa di ungkapkan dengan kata kata.
Istiqlal Mosque;5;Muhammad Syahril;Alhamdulillah.  Masjidnya bagus. Cuma lingkungannya kmrin masih banyak sampah plastik. Semoga di bersihkan terutama di area penjual makanan
Istiqlal Mosque;5;Abdul manan Manan;
Istiqlal Mosque;5;rizanimasi;
Istiqlal Mosque;5;Marda Annafin Kurniawan;I just found out that at Istiqlal Mosque, we can use the bathroom facilities. This is a very helpful facility for visitors from out of town who are traveling to Jakarta. With this facility, visitors can freshen up, change clothes, and for women, apply cosmetics. There are also plenty of bathrooms available, so even when it's crowded, you don't have to wait too long in line.
Istiqlal Mosque;5;Nugroho Budiman;Masjid yang sangat terkenal di Indonesia. Tabarakallah.
Istiqlal Mosque;5;Juandi andi;salah satu cagar budaya yg di miliki dki jakarta, salah satu masjid terbesar di asia tenggara yg di mikili indonesia. salah satu icon yg di miliki dki jakarta, tempatnya bersebrangan dengan cagar budaya yg di miliki dki jakarta yaitu gereja katedral santa maria.dengan berdekatannya antara cagar budaya yg satu dengan yg lainnya tuk mengajarkan kepada kita sebagai penerus untuk selalu menjaga toleransi dan kerukunan umat beragama, itu yg di inginkan pemimpin2 kita terdahulu.
Istiqlal Mosque;5;Mohammad Hatta;Tempat Ibadah paling menyejukkan hati, selalu bergetar dalam munajat kebesaran Allah SWT
Istiqlal Mosque;5;winarno wiwin;
Istiqlal Mosque;5;Bintang Wasi;
Istiqlal Mosque;5;Pambudi Rido Priyoko;
Istiqlal Mosque;5;Andy Wijaya;Keren, adem, sejuk, nyamannnn
Istiqlal Mosque;5;Arief Rah;kawasan tertata dengan..security jg ok. bersih.
Istiqlal Mosque;5;Izhar Ibrahim;
Istiqlal Mosque;5;agus alfajrie;Untuk kesekian kalinya setelah belasan tahun.. baru kesini lagi.. luar biasa masjidnya.
Istiqlal Mosque;5;Wil Kai;Berasa lebih Tenang, sholat di masjid ini,,
Istiqlal Mosque;3;mima mico;Semuanya aku beri jempol, tapi antrian di toilet ya ampun 😫 banyak yg mandi, aku yg cuman mau buang air kecil doang harus mohon2 dulu buat pinjam toilet sbntr. Harusnya ada yg jaga, terus 2 disisain biar yg mau buang air jg kebagian, Itu sampai ada yg sholat loh didekat toilet krn takut antriannya diserobot.
Istiqlal Mosque;5;Arief Mediadianto;
Istiqlal Mosque;1;Wina Winiarti;
Istiqlal Mosque;5;M.royhan Royhan;Pak punya no wa
Istiqlal Mosque;5;Della Listya;"Kalau jalan jalan ke Monas jangan lupa mampir kesini. Tempat nggak jauh dr Gambir dan lapangan banteng.
Masjidnya LUAS banget, bersih rapi, tempat wudhu dan kamar mandi juga luas, banyak jadi nggak antre.

Di pelataran masjid ada yg jual makanan, parkir aman."
Istiqlal Mosque;5;Umar Faruk;"Bagus.
Syang ya kmaren security nya asal aja nyuruh istri sholat bukan d masjid tp d pelataran nya.
Ga tau ap maksud nya.security kurang ajar..."
Istiqlal Mosque;5;Jarot Nardyanto;Besar, indah, bersih, nyaman, dan doa-doanya cepat terkabul kan
Istiqlal Mosque;5;Bowo Paparadit;
Istiqlal Mosque;5;kholiq hasyadi;"Masjid terbesar di Indonesia. Menjadi simbol masjid ""resmi"" negara. Selalu ramai dikunjungi sebagai salah satu destinasi wisata. Lokasinya dekat dengan Monas dan Stasiun Gambir.
Terdapat fasilitas parkir di bawah tanah yg cukup luas utk menampung mobil dan motor pengunjung."
Istiqlal Mosque;5;_Abdou Bdr_;
Istiqlal Mosque;5;Gunawan Nur Cahyo;Masjid yang luas, bersih dan pelayanan yang baik. Insyallah semua yang mensejahterakan diberi berkah yang baik
Istiqlal Mosque;5;Muhammad Yusman bayuga;
Istiqlal Mosque;5;Alala Muliba;"Salah satu tempat ibadah sekaligus destinasi wisata religi di Ibu Kota. Masjid ini merupakan masjid terbesar di Indonesia dan infonya juga terbesar di Asia Tenggara. Kalau ke Jakarta jangan lupa mampir sholat di Masjid Istiqlal. Masjidnya ramai sekali. Selain masjid di sini juga banyak event sehingga ada beberapa tenant makanan minuman di sini.

Kalau saya amati, tidak cuma orang kita yang masuk di masjid. Ternyata ada wisatawan mancanegara yang tertarik masuk ke Masjid, beberapa dari Eropa dan Asia Timur (China). Namun mereka juga diminta menutup aurat juga oleh pengurus.

Ada yang unik di sini. Ada banyak vending machine. Jadi kita bisa beli minuman lewat mesin otomatis. Bahkan ada juga vending machine untuk penitipan barang. Canggih pokoke. Bayarnya cukup pakai QRIS.

Untuk saran, saya cukup menyayangkan para pengunjung yang datang. Beberapa pengunjung buang sampah sembarangan. Padahal ada kantong sampah. Mestinya pengunjung lebih bijak. Bukankah kebersihan sebagian dari iman?"
Istiqlal Mosque;5;Annisa Yukatania;
Istiqlal Mosque;5;Rasya Paksa;
Istiqlal Mosque;5;Muzzammil Mohammed;
Istiqlal Mosque;5;abi Lighting crew;
Istiqlal Mosque;5;Garda Yodi;
Istiqlal Mosque;5;rtnF;
Istiqlal Mosque;5;Ahmad Hidayat;Membuat kita kembali mengingat Allah
Istiqlal Mosque;5;Zulkifli Pamili;
Istiqlal Mosque;5;safar Uddin;
Istiqlal Mosque;5;Rahmat Fahrul;
Istiqlal Mosque;5;Muhammad Seno Aji Pratama;
Istiqlal Mosque;5;Dimas Aditya;
Istiqlal Mosque;5;Wahyu Maulana yusuf;
Istiqlal Mosque;5;Krista Rengga;
Istiqlal Mosque;5;bayu endrasasana;
Istiqlal Mosque;4;Jee Mi;Pengalaman ngajak orang tua kesana, lumayan bagus cuma security songong. t4 nya bagus jualan baju juga disitu murah
Istiqlal Mosque;4;Ajis Sunarto;"Sangat disayangkan tempat public seperti ini tidak mengindahkan ttg larangan merokok di area public yg jelas-jelas ada peraturan gubernur Jakarta juga
1. Pasal 115 ayat (2) Undang-Undang Nomor 36 Tahun 2009 tentang Kesehatan. Pasal ini menyatakan bahwa pemerintah daerah wajib menetapkan kawasan tanpa rokok di wilayahnya.
2. Peraturan Gubernur DKI Jakarta Nomor 88 Tahun 2010 tentang Perubahan Atas Peraturan Gubernur Nomor 75 Tahun 2005 tentang Kawasan Dilarang Merokok

Harusnya areal masjid merupakan areal bebas rokok. Emang gak bisa apa diatur, ditegaskan, susah banget emang manusia perokok itu buat tertib. Masih ada hak org lain buat menghirup udara bebas tanpa asap rokok"
Istiqlal Mosque;4;Mori Khoiry;
Istiqlal Mosque;4;amrul ahmad fadillah;
Istiqlal Mosque;3;呂才雄;下午較晚到，無法入內參觀，園區很大範圍繞了一圈，清淨，管理不錯
Istiqlal Mosque;5;Agus Salim;
Istiqlal Mosque;4;dwi rahayuningtias;Tmptnya luas,,enak,, adem,,nyaman utk smua kalangan
Istiqlal Mosque;5;Tegar Aditya Nugraha;Futuristik dan sangat nyaman untuk ibadah
Istiqlal Mosque;5;Achmad Ma'mun;
Istiqlal Mosque;5;fauzi naroo;Masyaallah
Istiqlal Mosque;4;Reji Mayjuanda;
Istiqlal Mosque;5;Satriono BS Afad;Sudah sekian kali mengunjungi masjid Istiqlal. Pekan lalu mengunjungi ulang karena ada yg baru yaitu semacam food court yg rapi dengan kios² pedagang dan meja/kursi diberi merek air minum tertentu. Walau banyak makanan diluar pagar masjid kami mencoba makan disini. Ternyata harganya jauh diluar ekspektasi... Mungkin 2x harga digerobak luar
Istiqlal Mosque;4;Muammar Kadafi;Kurang nyaman untuk sepatu / sendal
Istiqlal Mosque;5;Bagus Satria;Masjid yang nyaman di daerah metropolitan. Setiap kali ke istiqlal senantiasa merasakan ketenangan dalam beribadah, maupun sekedar singgah. Area parkir luas, area ibadah pun cukup luas dengan daya tampung jamaah yang begitu besar. Hanya saja dalam beberapa event, seringkali terjadi lonjakan jamaah yang membuat seluruh area bisa dipenuhi oleh ribuan orang yang memadati kawasan Masjid.
Istiqlal Mosque;5;Maila Ramandani;Adem
Istiqlal Mosque;5;Akhmad Sultan;Bersih dan sangat indah
Istiqlal Mosque;4;Su Ratmi;Nyaman buat beribadah
Istiqlal Mosque;5;Muhammad Budiman (Budiman);Pengalaman yang berkesan banget, parkir aman, toilet banyak dan bersih, kuliner dan oleh2 tinggal pilih
Istiqlal Mosque;5;Timor Diyanto;
Istiqlal Mosque;5;ASIF Pajhwak;So lovely 😍
Istiqlal Mosque;5;yogi ngrh14;
Istiqlal Mosque;5;paknas tutorial;
Istiqlal Mosque;5;Fenny Fenhesia;Luas, megah dan suasananya adem sekali
Istiqlal Mosque;5;Irwan Sahnan Razoki Cipta Mandiri;Sejuk dan nyaman
Istiqlal Mosque;5;Mubarak Azmie;Alhamdulillah.. dapat memperingati Isra Mi'raj bersama jamaah majelis rasulullah, gus baha dan menteri agama..prof. Nasaruddin Umar..
Istiqlal Mosque;5;Resi Andrianto;
Istiqlal Mosque;5;Sri Wartini, SH;
