title;url;stars;name;reviewUrl;text
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Rachman Maulana Sidiq;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNmeHNLZXFBRRAB!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICfxsKeqAE%7CCgsInvi_uwYQkPWbRg%7C?hl=en;Menu makanan enak tempat nyaman
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Joel Eley;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNmcXBTU0N3EAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICfqpSSCw%7CCgsI5529uwYQ6NWGHw%7C?hl=en;"Had a lovely meal with the family of my wife
I tried the duck and chicken, both really good. Service was excellent. Thank you, nohon dan terima kasih"
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Prawira Setiadarma;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNmdE9qX0ZnEAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICftOj_Fg%7CCgwI_pS1uwYQqNSX1QE%7C?hl=en;"Suasananya nyaman (bikin adem perasaan) dan pelayanannya ramah banget, top.

Makanannya juga enak, wajib coba Gurame Bakar.
Minuman wajib coba Wedang Sendang Ayu.

Ada playground di belakang buat anak-anak kalau bosan."
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;4;Awan Santosa;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR2djl6bllREAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDvv9znYQ%7CCgsIrZqxuwYQuO7OBg%7C?hl=en;"Sebutan Bijan Restoran Nusantara nampaknya tidak berlebihan karena memang di sini banyak banget makanan-makanan yang Nusantara banget gitu.
Seketika kita akan mendapat kesulitan dalam memilih makanan atau minuman karena saking menarik semua makanan yang ada.
Parkiran cukup luas lokasi juga strategis mudah dicapai.
Soal rasa boleh diadu.
Sukses terus ya untuk Bijan restoran Nusantara.
Untuk teman-teman yang sedang membaca ulasan, tolong akun ini di follow ya.
Terima kasih"
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Raynold Irwandi;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR2dzdqUXd3RRAB!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDvw7jQwwE%7CCgsIzbuluwYQoOCPVQ%7C?hl=en;
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Tauryanna Elvyani;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR2X1pUYnJ3RRAB!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDv_ZTbrwE%7CCgwIkdmkuwYQsN-5sQE%7C?hl=en;Food and services are excellent.  The ambience and vibes are well thought and put.
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;nazwa Rambo;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR2blpuRVJnEAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDvnZnERg%7CCgsI0NCjuwYQ2LzfMw%7C?hl=en;Enak enak terimakasih mba Michrlle
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Muhamad Ridwan;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR2bmZHVWJBEAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDvnfGUbA%7CCgwI586juwYQuNux7QI%7C?hl=en;Makannaya enak, tempat nya juga nyaman sejuk pelayanan nya juga rama di bantu mba siti
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Djoko Wiranto;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR2eGJyUGpRRRAB!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDvxbrPjQE%7CCgwI8PmeuwYQ8NH6ggM%7C?hl=en;
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Julia Asia Evrina;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR2eFpDV2l3RRAB!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDvxZCWiwE%7CCgsI2uyeuwYQsMm6RA%7C?hl=en;Tempatnya cozy walaupun tanpa ac tapi ga panas, ada tempat main anak, penyajian makanan bagus, tempat nya aesthetic, taste enak tapi ga pedes lebih ke manis
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;chris TW;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR2d2EtS2FREAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDvwa-KaQ%7CCgsIsI-ZuwYQwLXkMw%7C?hl=en;
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Nila Windasari;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR2OHVxd0hREAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDv8uqwHQ%7CCgwIlIyPuwYQqLTL4AI%7C?hl=en;Good place for spending time with family. Tidak terlalu ramai dengan ambiance yang family friendly. Nezia merekomendasikan makanan yang sesuai dengan kebutuhan saya & anak. Namun porsinya cukup besar (not sure if it is good or bad).
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Anaya Suci;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR2M01hUURREAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDv3MaQDQ%7CCgwI9Y-LuwYQgL_eqgE%7C?hl=en;"makanan nya enakk tempat nya nyaman dan pelayanannya nya bagus, untuk tempatnya family dan kids friendly. akan datang lagi

terimakasih mba Siti"
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Ima Abdulrahim;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR2dUlmM3lBRRAB!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDvuIf3yAE%7CCgwI5uuFuwYQkKHqrwI%7C?hl=en;It was our first time here but it was such an incredible surprise. It sort of exceeded my expectations. They had “cozy” Indonesian food that really wowed my guests from Canada and also impressed me as an Indonesian. The Ayam Goreng Sari Dewi is a must order, as was the Daun Singkong and Nasi Goreng Roa. I would highly recommend this for those looking for good food with a pleasant ambience and excellent service. I would probably recommend dinner when the weather is cooler as opposed to lunch as there’s no air conditioned space except for the one VIP room.
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Septian;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChRDSUhNMG9nS0VJQ0FnSUR2Nk1ReRAB!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDv6MQy%7CCgsIzcaEuwYQsODVcA%7C?hl=en;Saya pertama kalinya makan siang di bijan restaurant dan ternyata seenak itu makanan dan minumannya terutama servernya terbilang ramah ramah dan cepat responnya saat saya meminta sesuatu,terimakasih mba nezia telah melayani saya dan teman teman saya
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Yaya Nonong;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR2NklqZjV3RRAB!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDv6Ijf5wE%7CCgsIvcOEuwYQqLeOeg%7C?hl=en;Enak banget tempat nya adem ada tempat bermain anak makanan porsi nya besar besar staf nya juga ramah ramah membantu sekali terimkasih Bijan good
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Ateng Sutaryan;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR2cUlfWk5BEAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDvqI_ZNA%7CCgwIi72EuwYQiIjUnAE%7C?hl=en;
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;jinx jabrik;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR2OEpqU0ZnEAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDv8JjSFg%7CCgwIuPCCuwYQwJbglgI%7C?hl=en;kesini sm ortu krn ada acara reunian. aman sih udah reserved duluan krn malming takut ga kebagian meja. utk menu dan rasa oke bgt. menunya bnyk, ga cm western tp jg ada menu lokal. porsinya mayan bsr bagi org yg makannya dikit. utk rasa bnr2 ga expect sih....enak! biasanya klo cafe2 kan krg rasanya ya tp Bijan ini oke bgt loh. cuma masukan aja....utk area yg outdoor jgn disarankan utk family, krg pencahayaannya. baiknya yg indoor aja. klo buat yg lg pacaran/muda2 sih oke ya krn agak remang2 gt hehehe....itu aja sih. oh iya staff nya jg oke bgt knowledge nya. ksh suggest buat menu2 yg sekiranya sesuai di lidah cust. overall oke
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Rizqi Almubarok;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2Xy1lWkNREAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICv_-eZCQ%7CCgwIzIuAuwYQyMqfyQE%7C?hl=en;Makanan nya enak enak apalagi nasi goreng roa nya suka bgt best , staff juga ramah ramah baik sekali saya di layani kak rahma sangat ramah dan cekatan slalu sedia membantu kami disini☝️
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Dea Rahmatia;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2eDduV1dREAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICvx7nWWQ%7CCgwIxK36ugYQyLryvQE%7C?hl=en;Cocok untuk keluarga, makanan enak, ada playground juga. Pelayanannya juga baik. Makasih mba rahma 👍
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Stefidwi Roshiva;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2eDdtQ0lBEAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICvx7mCIA%7CCgwIvq36ugYQkIm3mQI%7C?hl=en;Poll enak banget apalagi pelayanannya best sama ka rahma🫶🏻❤️
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Frizky Imamsyah;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2eDRiSFJREAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICvx4bHRQ%7CCgwIw6L6ugYQkLe3iQE%7C?hl=en;Makanan nya Enak, recomend untuk yang suka makanan nusantara, selain itu pelayanan dari kak Rahma sangat baik, Good Job  👍👍
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Clara Syafira;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN2eDRxQ3h3RRAB!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICvx4qCxwE%7CCgwIt5_6ugYQsO6BvAM%7C?hl=en;Pelayanan sangat ramah sekali terimakasih banyak mba nezia dan nasi liwetnya besttt banget semoga bisa dijadiin menu reguler yaaaa
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Putriindah dwii;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2eDd6b0x3EAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICvx7zoLw%7CCgwIt5z6ugYQgO3GnAI%7C?hl=en;"makanan nya sangat enakk, untuk pelayanan nya ramah, tempatnya baguss cocok untuk yang bawa anak karna ada playgrounnd nya.
Terimakasih kak Rahma sudah melani dengan baik dan ramah"
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Yoshua Anatri;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2MjZXRUZBEAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICv26WEFA%7CCgwIxfX4ugYQsLq3lwI%7C?hl=en;
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;3;Eveeey S. L.;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2bnEzVVZBEAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICvnq3UVA%7CCgwIpK7lugYQuOPUngE%7C?hl=en;
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Yanty Sumiati;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2cnJPUUp3EAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICvrrOQJw%7CCgsI9MnkugYQyMGqcw%7C?hl=en;makanan enak tempat oke
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Firman Ginanjar;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN2eHRXR2lBRRAB!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICvxtWGiAE%7CCgwItIfhugYQgM3KugI%7C?hl=en;
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;4;L S;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN2eHNHUnB3RRAB!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICvxsGRpwE%7CCgsIlYDhugYQ4LjDTw%7C?hl=en;"Karna hari biasa jadi restonya ga terlalu penuh, enak sih nyaman. Untuk menu yang saya suka lidah cabe ijo endolita, jukut gorengnya juga aku suka, sop ikan kuah kuningnya enak tapi kuahnya kurang banyak, asem"" dagingnya enakkkk, bebek goreng kering bali & ayam tangkepnya okelah, sate ayamnya aku suka kalo sate sapi rempahnya buat aku terlalu manis. Overall okeeelah next mau coba menu lain lagi."
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;putri hakiki;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2bXEtNktBEAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICvmq-6KA%7CCgsI0LffugYQ4PLNYQ%7C?hl=en;homey banget konsep restonya . pelayanannya di luar expect banget . bener bener bagus banget dari mulai penyambutan sampe order . Sequence of service bagus banget !!
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Eric Espinasse;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2a3I2M2Z3EAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICvkr63fw%7CCgwI7N_bugYQuND88QI%7C?hl=en;Restaurant bien ancré localement avec des mets raffinés indonésiens. Service irréprochable. Attention, carte non traduite... Mais on vous aidera, comme nous. Le décor est charmant, très propre et la proximité du muezzin pas encombrante. N'hésitez plus : allez-y
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Eone;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN2Z3FfdHFBRRAB!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICvgq_tqAE%7CCgwIwKnaugYQwMfa1QM%7C?hl=en;The food is so delicious
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Irma Indriana;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN2cElxRXhBRRAB!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICvpIqExAE%7CCgwI2OrUugYQ-MvAxwI%7C?hl=en;Suasana nya enak, pelayanan nya baik dan makanan nya juga enak mantap pokok nya 👍👍
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Dedi Setiawan;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2cEl6SEVnEAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICvpIzHEg%7CCgwIqOLUugYQqP2OiAM%7C?hl=en;
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Hasan Lukman;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2aElPMlNnEAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICvhIO2Sg%7CCgsIkZXUugYQ-IT1Xw%7C?hl=en;Sy coba misoa ayam pedasnya. Rasa berbeda dengan yang sy makan sebelum2nya. Berbeda enak. Recommended.
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;alvi;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2a0xYQU93EAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICvkLXAOw%7CCgwIudnPugYQsOrs_QI%7C?hl=en;
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;rina rina;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2NE9HdEhREAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICv4OGtHQ%7CCgwIq6rPugYQuM2amAE%7C?hl=en;Nyaman & enak banget sarapan disini
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Diani Susanti;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN2b1BIV3NnRRAB!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgICvoPHWsgE%7CCgwI2IDPugYQsMnliQE%7C?hl=en;Makanan enak, cuma bakwan jagungnya agak berminyak. Pelayanan baik kak putri
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Annisa Luthfianihuda;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURQdzl1a1RREAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDPw9ukTQ%7CCgwIio7FugYQsI3avQE%7C?hl=en;Makanan nya enak, porsinya besar sesuai dgn harga. Utk pelayanannya jg ramah baik2 kakanya terlebih kak putri yg bantu sekali
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Chalief winata;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURQZy0zYjF3RRAB!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDPg-3b1wE%7CCgwIqtzEugYQkKzMnAI%7C?hl=en;"Perfect place, food and service for an amazing experience in dining and coffee-time. Chat with friends or simply enjoying a traditional wedang with kue basah from the prestige Westhoff whilst reading your favorite novel.

My best server has been Ms.Putri.Always brightens my day with her sunny upbringing and quick action. Many thanks😄😄"
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;wulandeli;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURQdmZxZ1pBEAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDPvfqgZA%7CCgwIhPPDugYQuNLt1wM%7C?hl=en;"Tempatnya keren. Estetik. Makanannya enak. Buka pagi pula buat sarapan.
Putri."
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Nurfadila Mahira;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURQOFpLR2hBRRAB!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDP8ZKGhAE%7CCgwI9tC7ugYQ-KXTugE%7C?hl=en;
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;3;livia ipi;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURQa2ZlS3ZnRRAB!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDPkfeKvgE%7CCgwIouC6ugYQ4KOBiwM%7C?hl=en;Lagi kurang berasa semua bumbunya, salah sebut menu jadi ketuker makannya sama temen. Porsi terlalu gede jadi sayang pada ga habis.. disuru review google, tp yg ngetik mbaknya, ga dapet compliment juga. 😅😅 Hrga mahaaaall bingit dengan quality yg biasa aja.
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;5;Entin Rosmiati;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURQa2VEZklnEAE!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDPkeDfIg%7CCgwI_bG6ugYQyPDJlQM%7C?hl=en;Semua nya topp
Bijan Restoran Nusantara;https://www.google.com/maps/search/?api=1&query=Bijan%20Restoran%20Nusantara&query_place_id=ChIJy41e57PnaC4R394zNERkNOc;4;Adya Aja;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURQdm9hbW1RRRAB!2m1!1s0x0:0xe73464443433dedf!3m1!1s2@1:CIHM0ogKEICAgIDPvoammQE%7CCgsI2e23ugYQgJS5TA%7C?hl=en;
