"title","url","stars","name","reviewUrl","text"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjidnya hampir serupa yang ada di Mekah. Masya Allah. Bagus banget.. bersih. Tiap pagi ada makanan gratis."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Bagus,megah dan bersih"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Subhanallah"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Banyak pengunjung, area cukup bersih, kebersihan kamar mandi memang harus kesadaran masing². Dalam masjid nyaman. Kalau kesini jgn hanya foto2 yaa tp utamakan ibadahnya hehe. Monggo ramaikan masjid"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","3",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Great mosque"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"parkiran sangat luas, kaca kamar mandi perempuan luas, kamar mandi banyak. ada taman, kolam ikan dan pemandangan hijau, tempat sholat perempuan tertutup dan sangat nyaman.

tapi dibandingkan tempat parkir, area sholat di masjid bisa dibilang cukup kecil dan kuotanya sedikit."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Best place to pray and cool"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","4",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","4",,,"Tempat yg sangat direkomendasikan untuk menunaikan ibadah saat rehat, biar merasakan aroma kemegahan dan kenyamanan Masjid Namira."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Pemandangan yg eksotis
Warisan budaya  yg harus dilestarikan"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"adem banget, bersih"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Keren"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Sangat nyaman"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjid yg cukup sejuk krn berada di area persawahan dgn bangunan mirip masjid Turki cukup nyaman untuk ibadah. SubhanAllah begitu megah. Apalagi ada kolam ikan di halaman belakang"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masya Allah, tempatnya sangat nyaman. Cocok juga buat rekreasi keluarga. Kalo ke lamongan wajib mampir ke masjid namira."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjid yang nyaman dan sangat ramah pengurusnya"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjid nya luas bersih, tempat parkir luas bersih indah hiasan taman yang berkelas, toiletnya luas bersih bak seperti ruang tamu"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"nyaman tempat nya san bersih"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Rumah saya dekat dari sini tapi kalo beribadah suka ke sana tempat ny nyaman dan dingin"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Tempat nya bersih dan nyaman untuk beribadah sekaligus bisa buat pembelajaran edukasi religi untuk anak anak"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","4",,,"Comfortable, has every facilities needed, include a large scale area to park our vehicles."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Salah satu masjid nyaman di Jawa Timur. Jumpa untuk transit sholat magrib langsung takjub dengan area parkir yg luas. Bisa jadi tempat untuk rekreasi keluarga menurut saya. Sajadah empuk tebal dan harum. Untuk shalat sangat nyaman dan khusyuk. Ac cukup dingin. Kamar mandi luas dan banyak keran dan toilet. Kekurangannya hanya lantai KM yg licin."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjid di pinggir jalan raya pas, ada kolam ikan, ada tempat parkir bus luas, sehingga nyaman beribadah. Namun sayang banget, beberapa fasilitas perlu dibenahi, seperti tempat duduk halaman masjid sudah gak layak ditempati."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","4",,,"Masjid yg indah"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Tempat yang menyenangkan, sholatnya khusuk bacaan imam bagus"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Tempat ibadah yang sangat nyaman 😍"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Lokasi bagus"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","4",,,"Cocok untuk istirahat orang berpergian Jauh 💯"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"sungguh luar biasa. pengalaman yang sangat amazing. selalu ingin kembali lagi. ibadah jadi lebih khusyuk dan meresap di kalbu. kehidupan selanjutnya insha-Alloh jauh lebih baik lagi.."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjid terbaik yang pernah dikunjungi karena ada kiswah dari Ka'bah. Semua fasilitasnya lengkap dan bersih apalagi di bagian tempat wudhu"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjidnya bagus ala timur tengah"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","4",,,"Bagus"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Tempatnya parkir sangat luas, toilet bersih dn wangi"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","3",,,"parkir luas,tempat nyaman.namun pernah,anak2 lari2an,banyak anak ya,larian selepas orsng2 solat dan tergolong sepi,entah gmn anak nngis sama orang dewasa,saya disuruh ksana,dan sama orsngnya langsung bilang ""angkat...angkat..."" Y gpp sih,tp bikin saya tidak nyman,dan anak nangis kejer lama 😂.krn perbandingan saya ad masjid yg baik samaa anak, dan dkasih pisang."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjid yg terdapat kiswah Masjidil Harom (Ka'bah)."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","4",,,"Wisata Religi yang berkesan"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Ambil Isya' Di Namira"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Tempat ibadah yang sangat bagus dan nyaman,"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Bersih"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Tempat ibadah yang nyaman"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","4",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Parkir sangat luas, karpet masjid sangat tebal, scenery sangat bagus dan tertata."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Nyaman"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjid yang sangat nyaman"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Nyaman banget sholat disini...."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"everything is good"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masya Allah sangat indah dan menakjubkan"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Parkiranya sangat luas, tempat sholatnya juga berAC nyaman bgt, banyak kulkas buat air minum, loker penitipan barangnya jga banyak, mukenahnya bersih dan wangi"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Tempatnya bersih nyaman banget ,indah sekali bangunannya"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjid yg luar biasa besar di kota Lamongan ini sangat di rekomendasikan, selain untuk sholat berjamaah jg menarik untuk di jadikan destinasi wisata."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjid nyaman dan luas ..."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"masjid sangat luas, nyaman dan full AC, pas untuk rekreasi religi keluarga atau kelompok pengajian"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masya Alloh..."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Tempatnya bikin betah"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masyaallah Luar Biasa Indah"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Sangat Nyaman, Bersih, Rapi, Dingin. Menenangkan"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Setiap di sini hati jadi tenang dan adem"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Kamar mandi sangat bersihh, parkiran sangat luas"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"SANGAT SANGAT REKOMENDED DI JAWA TIMUR, ADA KISWAH KA'BAHNYA JUGA, ORIGINAL. SUBHANALLAH MASYAA ALLAH. ALLAHU AKBAR."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Bersih, luas, penuh berkah"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"bagus"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjid yg megah di lamongan, suasana nyaman, adem, membuat suasana hati menjadi lebih baik, MashaAllah :)"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Take Isya' Time"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masuk masjid ruang utama dingin .. sangan bagus buat ibadah ... parkir luas besih"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Akhir ketemu juga rumahmu dilamongan bisa silahturahmi"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"11-12-2022
Fata ❤️ Fia"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"bersih.. indah.."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjid yg sangat Bagus & Nyaman untk Ibadah, dg situasi yg tenang, bisa Ibadah dg Khusuk."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Alhamdulillah ada masjid ramah. Terbuka untuk jamaah nonstop"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Super istimewah... Wanginya kurang semerbak"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Indah menakjubkan"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Nice place"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Indah asri dan nyaman..."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Nyaman, karna bersih dan tentunya bagus."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Tempat indah"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"A beautiful mosque"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Berkunjung di Tempat ibadah MASJID NAMIRA, tempatnya luas parkiran luas tempat ibadah yang nyaman fasilitas lengkap, ornamenya bagus, setelah sholat bisa selfi selfi karena keindahan tata letak masjid, dan juga edukasi , biaya masuk parkir gratis, masjid ini jadi tujuan setelah pariwisata ziarah wali ,"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Bangunan masjid yg sangat indah sehingga ibadah kita jdi lebih khusyuk,, co2k buat ishoma karena disekitarnya bnyak warung makan🙏🙏"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Good"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"nice and very comfort"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"bagus, nyaman, bersih, terawat dan harum"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Bagusss, keren"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Cocok untuk ibadah dan Wisata"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Lebih religion jika Dari pantai semilir singgah ke masjid NAMIRA"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Luar biasa"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Indah, bersih, asri, sejuk, fasilitas lengkap..."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Tempat ternyaman"
